author,experience_days,number_of_fact_checks,unique_claim_percentage,fc_frequency_mean,fc_frequency_std,pairwise_diff_mean,pairwise_diff_std,number_of_organisations,word_count_mean,word_count_std
Tamar Chkhartishvili,764,9,0.8888888888888888,95.25,116.26908445498313,275.05555555555554,257.4883971975398,1,721.3333333333334,434.00835245418955
Tamar Giorgobiani,28,4,1.0,9.0,6.244997998398398,16.333333333333332,8.844332774281067,1,695.0,433.50740093643924
Tamar Jikia,63,3,1.0,31.5,34.64823227814083,42.0,24.91318258807306,1,414.0,294.92880496824995
Tamar Ketsbaia,674,9,1.0,84.25,189.0916255605807,174.55555555555554,241.72900856175062,1,2317.222222222222,1170.9455343629115
Tamar Khutsishvili,0,1,0.0,,,,,1,264.0,
Tamar Maisuradze,0,1,1.0,,,,,1,1200.0,
Tamar Sopromadze,0,1,1.0,,,,,1,640.0,
Tamara Avagyan,0,1,1.0,,,,,1,343.0,
Tamta Kapanadze,8,3,1.0,4.0,2.8284271247461903,5.333333333333333,2.494438257849294,1,596.6666666666666,141.2314884625002
Tamuna Baliani,0,1,1.0,,,,,1,390.0,
Tanishka,97,22,0.9090909090909091,4.142857142857143,4.486487649439306,34.1991341991342,23.942467100366255,1,452.90909090909093,106.76360584238213
Tara Merrigan,0,1,1.0,,,,,1,1238.0,
Tariel Kipshidze,0,1,1.0,,,,,1,205.0,
Tarini Mehta,280,21,0.8095238095238095,13.55,15.298692754611423,83.88095238095238,59.3716311850126,1,477.8095238095238,117.92311861870812
Tariq Hashmat,0,1,1.0,,,,,1,677.0,
Tarryn Jane Roy,154,26,0.9615384615384616,6.16,4.913247398615299,49.18153846153846,33.82226345656724,1,519.4615384615385,373.13914088653104
Taryn Khourie,2004,291,0.9621993127147767,6.910344827586207,14.757048514169105,513.2665007702334,406.1071386792389,1,389.13058419243987,239.99871434857283
Tata Tsintsadze,61,2,1.0,61.0,,61.0,0.0,1,511.0,7.0710678118654755
Tateanna Mccaskill,92,3,0.3333333333333333,46.0,53.74011537017761,61.333333333333336,37.85351884420904,1,649.0,169.31627210637492
Tatevik Lazaryan,0,1,0.0,,,,,1,1059.0,
Tatia Vakhtangadze,0,1,1.0,,,,,1,1403.0,
Tausif Akbar,117,4,0.75,38.666666666666664,35.64173583501979,59.0,36.492008257516694,1,502.25,59.974300051494275
Tayler Pillo,0,1,1.0,,,,,1,436.0,
Taylor Goldenstein,620,6,1.0,124.0,104.55142275454696,247.26666666666668,159.96852468185386,1,845.1666666666666,125.52835005155873
Taylor Leighton,45,5,0.8,11.25,5.909032633745278,24.4,13.039938650162432,1,859.2,171.51297327024565
Taylor Palmby,33,3,1.0,16.5,7.7781745930520225,22.0,8.981462390204987,1,607.3333333333334,227.7418128788241
Taylor Thompson-Fuller,648,92,0.8804347826086957,6.681318681318682,8.795048001737646,194.8277591973244,139.51709323904458,1,439.95652173913044,167.10633010569984
Ted Hennessey,0,1,0.0,,,,,1,193.0,
Tej Kumar,1038,54,0.9629629629629629,19.150943396226417,24.001118745091137,306.6890286512928,228.1222878402476,1,315.98148148148147,127.77227542614682
Tejal Sinha,337,414,0.8883495145631068,0.3704600484261501,0.6578864595558932,108.52014831970617,78.3355623563028,1,370.4323671497585,138.35391336020388
Tekla Kharazishvili,425,31,1.0,13.7,15.50784006392495,128.23655913978496,91.75572969709577,1,632.1612903225806,221.31878919697016
Temilade Onilede,0,1,1.0,,,,,1,378.0,
Tendai Dube,2076,263,0.8935361216730038,7.5038167938931295,10.689540163223713,645.4837604852988,461.9999021241329,1,500.42585551330797,253.77768945440957
Tess Hancock,193,3,0.6666666666666666,96.5,9.192388155425117,128.66666666666666,45.79907810814051,1,1768.3333333333333,2222.3465826313713
Tess Wandia,1061,116,1.0,9.226086956521739,11.757088843014994,334.8488755622189,236.17933294708354,1,268.0344827586207,124.51833676974667
Tessa Weinberg,381,12,0.5833333333333334,34.63636363636363,89.24827474777621,174.62121212121212,169.29360949756074,1,807.4166666666666,322.17794584340936
Theo Derosa,42,3,0.3333333333333333,21.0,1.4142135623730951,28.0,9.93310961716756,1,786.0,90.5704145954958
Therese Bottomly,0,1,1.0,,,,,1,1060.0,
Thomas Lowe,0,1,1.0,,,,,1,496.0,
Thomas Mittiga,92,5,1.0,22.75,10.65754818583211,43.8,23.284329494318705,1,931.6,386.0139893838046
Thomas Saint-Cricq,82,3,0.6666666666666666,41.0,8.48528137423857,54.666666666666664,19.93879523831757,1,698.0,226.70906466217886
Théo Marie-Courtois,383,5,0.2,95.5,61.72249724911223,186.3,111.66382583451097,1,601.8,73.43500527677519
Théophile Bloudanis,324,14,0.7142857142857143,24.53846153846154,27.68156843044177,137.35164835164835,95.49010346585817,1,811.6428571428571,293.3505666349648
Tijani Abdulkabeer,0,1,1.0,,,,,1,432.0,
Tika Mamadashvili,1202,15,1.0,85.85714285714286,90.58855178379724,430.0761904761905,297.04278015570486,1,1364.8666666666666,565.1285399505732
Till Eichenauer,0,1,0.0,,,,,1,363.0,
Tim Ryan,49,6,0.8333333333333334,9.8,7.661592523751183,20.0,12.328828005937952,1,829.1666666666666,190.33382953817397
Timon Johnson,14,2,0.5,14.0,,14.0,0.0,1,364.5,24.748737341529164
Tinatin Gogoladze,0,1,1.0,,,,,1,1217.0,
Tinatin Tvauri,688,56,0.9642857142857143,12.0,12.992875540649761,229.30584415584417,166.77589159645916,1,1005.7857142857143,538.9642495914385
Titus Wu,75,5,0.6,18.75,7.632168761236874,38.8,20.173249614278806,1,702.6,206.0553323745833
Toby Macdonald,0,1,1.0,,,,,1,1383.0,
Todd Spangler,7,2,1.0,7.0,,7.0,0.0,1,586.5,36.062445840513924
Toheeb Babalola,0,1,1.0,,,,,1,480.0,
Toibah Kirmani,64,7,0.8571428571428571,10.333333333333334,8.594571930391105,25.714285714285715,17.326398403380114,1,343.14285714285717,64.51467164252529
Tolera Fikru Gemta,646,87,0.9655172413793104,7.023255813953488,7.5459014885542866,221.76583801122695,155.54687039311733,1,540.3563218390805,170.48746642955788
Tolu Ogunlesi,494,9,0.7777777777777778,61.75,45.759464282578435,207.05555555555554,127.80061390142164,1,1166.4444444444443,455.97426218787587
Toluse Olorunnipa,137,3,0.3333333333333333,68.5,38.890872965260115,91.33333333333333,39.330508373130506,1,1003.6666666666666,157.66208590949614
Tom Campbell,0,1,1.0,,,,,1,513.0,
Tom Feran,821,128,0.984375,6.464566929133858,5.741515860332809,264.466781496063,186.09064717343705,1,722.3203125,261.1840674016477
Tom Humphrey,241,13,0.6923076923076923,20.083333333333332,9.356167954236328,95.05128205128206,61.21523554197034,1,1038.4615384615386,267.6980934388014
Tom Mooney,297,17,0.8823529411764706,18.5625,43.07972260820629,69.07352941176471,68.48568252615043,1,809.8823529411765,141.84140895421777
Tom Moultrie,0,1,1.0,,,,,1,1209.0,
Tom Norton,348,117,0.896551724137931,3.0,3.3544260184185726,110.86914235190098,78.3417718411387,1,411.0,322.49667199565937
Tom Phillips,892,27,0.8148148148148148,34.30769230769231,50.58519090071262,257.6125356125356,200.39894189150422,1,565.2222222222222,297.9041318862023
Tom Wark,348,58,0.8620689655172413,6.105263157894737,6.275474400184294,107.90320629159105,78.17041473905518,1,534.1724137931035,158.41674308231512
Tommy Wang,719,112,0.8648648648648649,5.972972972972973,7.162350375349065,188.24597812097812,145.55193234569066,1,493.44642857142856,119.1962451254017
Tony Thompson,945,160,0.89375,5.943396226415095,7.8096380595064705,295.33451257861634,221.7337129031414,1,504.8125,277.62200417340455
Tonye Bakare,742,137,0.9051094890510949,4.977941176470588,5.622002953692659,256.0637612709317,182.5247067761129,1,514.4525547445255,166.70950301095792
Tope Omogbolagun,160,6,1.0,31.6,24.32693979932536,74.4,49.375837545638994,1,1222.8333333333333,323.23948809925224
Tori Gantz,71,2,0.5,71.0,,71.0,0.0,1,1168.0,301.22748878546923
Toussaint Alain,0,1,1.0,,,,,1,261.0,
Tria Dianti,13,3,1.0,6.0,1.4142135623730951,8.333333333333334,3.39934634239519,1,569.0,161.61373703989398
Trust Tutu,0,1,1.0,,,,,1,422.0,
Tsisia Kirvalidze,405,26,0.8846153846153846,15.8,19.75474626513841,134.9323076923077,99.74374105321066,1,807.0769230769231,309.2615621866931
Tuhina Ghoshal,0,1,1.0,,,,,1,252.0,
Turan Mammadrzayev,0,1,1.0,,,,,1,683.0,
Tyler Adkisson,549,3,0.3333333333333333,274.5,112.42997820866105,366.0,144.76878116500117,1,538.0,247.9677398372619
Tyler Katzenberger,56,7,1.0,9.333333333333334,9.048020041239225,19.714285714285715,14.25329655150113,1,701.7142857142857,238.72907537325952
Tyler Messner,0,1,1.0,,,,,1,763.0,
Táíwò Adéyẹmí,11,3,1.0,5.5,2.1213203435596424,7.333333333333333,2.8674417556808756,1,623.0,212.8191720686837
Uchenna Igwe,356,22,1.0,16.476190476190474,20.066437271272267,148.14285714285714,106.03103943392456,1,748.0454545454545,267.31655521617193
Uliana Malashenko,93,64,0.875,1.0,1.270001270001905,28.584325396825395,20.48307548418797,1,538.21875,199.53712060666805
Ulviyya Karimova Shahin,0,1,1.0,,,,,1,364.0,
Umam Noor,1524,46,0.9130434782608695,33.44444444444444,46.67662231467773,619.0405797101449,452.3358551889503,1,501.5869565217391,210.827109377113
Umar Bakari,0,1,1.0,,,,,1,544.0,
Umar Mohammad,0,1,1.0,,,,,1,801.0,
Urmimala Sengupta,116,26,0.9230769230769231,4.24,5.125751977352527,35.37538461538462,25.401405356453022,1,488.5769230769231,190.94987260051747
Urvashi Kapoor,1752,367,0.7683923705722071,4.311475409836065,16.146460811004726,332.2459165289379,263.91471584661883,1,512.0708446866485,156.72479584923377
Usman Fambuleh,0,1,1.0,,,,,1,396.0,
Uzair Rizvi,647,63,0.8253968253968254,9.951612903225806,10.764890441075346,206.89400921658986,146.8035617584277,1,419.8888888888889,102.24103574730161
Vadapalli Nithin Kumar,250,10,0.7,27.22222222222222,50.88167100680209,95.93333333333334,90.38520036180948,1,394.5,94.5483415448885
Vakasha Sachdev,360,4,1.0,119.66666666666667,52.59594407683289,201.66666666666666,99.93442294269222,1,872.75,333.4580183471377
Vakhtang Demuria,1503,121,1.0,12.525,10.848817849862527,479.90964187327825,340.7922908449086,1,1031.2727272727273,471.3815864032027
Valdez Onanina,0,1,1.0,,,,,1,752.0,
Valentina De Marval,0,1,0.0,,,,,1,671.0,
Valeri Kvaratskhelia,887,28,1.0,32.851851851851855,39.38440115237319,269.54232804232805,202.44390315003943,1,1521.607142857143,639.243322321223
Vamsi Krishna Pothuru,283,57,0.8771929824561403,4.589285714285714,19.093813168110273,58.45175438596491,54.85228103750443,1,373.859649122807,94.97131871489471
Vanessa Schipani,842,78,0.9230769230769231,10.415584415584416,7.266271485342485,277.5511155511156,195.31640433780993,1,1629.2051282051282,763.9921016620077
Vanessa Swales,1017,18,1.0,59.8235294117647,55.431529040472135,315.39869281045753,245.4108557151994,1,817.3333333333334,230.8462691922917
Vani Mehrotra,272,5,1.0,67.75,51.89332005823742,138.3,82.83725007507189,1,406.8,62.96189323710017
Vani Singh,18,2,1.0,18.0,,18.0,0.0,1,333.0,128.69343417595164
Vanisha Jagwani,42,11,0.9090909090909091,3.9,6.063552314169201,13.254545454545454,11.318879131494798,1,385.1818181818182,117.00924594391522
Vano Gureshiz'E,0,1,1.0,,,,,1,1583.0,
Varadarajan Ananthakrishnan,467,12,1.0,42.36363636363637,107.63203308241718,129.06060606060606,167.28662381889234,1,171.0,141.81806526801736
Varney Dukuly,694,32,1.0,21.870967741935484,20.49998688696145,238.7923387096774,166.82994052090245,1,531.65625,210.02497691326946
Varun Borugadda,893,645,0.8400621118012422,0.9316770186335404,1.8093389102374768,283.6885357985459,202.31468393367044,1,279.62480620155037,106.13102182507596
Vasil Mamulashvili,491,6,1.0,98.2,76.5127440365329,196.4,129.42580886361114,1,347.5,388.99807197465645
Vaxtangi Demuria,0,1,1.0,,,,,1,1095.0,
Veriko Sukhiashvili,3780,59,1.0,65.17241379310344,159.0373604932749,851.7592051431911,647.1768682271295,1,1207.9661016949153,575.4704212447799
Veronica Mohesky,63,4,1.0,21.0,8.54400374531753,36.5,17.289206652321173,1,669.5,65.61757894548279
Victoria Knight,972,33,0.7272727272727273,30.375,35.002995263539304,290.2348484848485,225.1390179909887,1,1229.3636363636363,253.4749516941736
Vikram Venkateswaran,399,10,1.0,43.888888888888886,32.967576664218306,136.06666666666666,89.62499651324958,1,560.1,168.23624262724525
Vinayak Bhardwaj,351,27,0.8888888888888888,13.5,12.57060062208644,103.65242165242165,72.91964893420912,1,962.8888888888889,490.36951007404247
Vincent Ng'Ethe,1457,64,0.984375,23.126984126984127,22.42657702117826,518.0689484126984,376.65907692006454,1,715.578125,422.10578696211303
Viveca Novak,1662,84,1.0,19.518072289156628,63.69446149789561,295.88181296615033,263.2666513103791,1,584.5238095238095,433.0734509111681
Vivek,144,16,0.8125,9.133333333333333,13.004761032937495,59.708333333333336,44.673518597586295,1,408.375,92.49423405452544
Vivian Chime,0,1,1.0,,,,,1,1671.0,
Vivian Lam,174,8,0.875,24.857142857142858,26.13062425219734,64.21428571428571,51.48047975610141,1,822.5,235.86557915170968
Vj Bacungan,0,1,1.0,,,,,1,453.0,
Vuyisile Hlatshwayo,0,1,1.0,,,,,1,1529.0,
W. Gardner Selby,2739,755,0.9576158940397351,3.63262599469496,3.5741504809858076,894.4288790907653,643.1219216713271,1,1069.835761589404,401.4338353746526
W.G. Dunlop,1588,68,0.9264705882352942,23.16417910447761,127.39566105247754,233.17910447761193,299.7969307779038,1,544.2941176470588,421.26703194492615
Wandile Sihlobo,0,1,1.0,,,,,1,556.0,
Wang Zilong 王梓龍,39,5,0.4,9.5,2.3804761428476167,19.5,10.092076099594175,1,437.4,77.86719463291328
Wanjiru Kamau,968,110,0.9818181818181818,8.880733944954128,14.360906792427196,331.9197664720601,240.54100353147442,1,311.40909090909093,157.2136567272427
Warren Fiske,4260,265,0.9018867924528302,16.136363636363637,41.86121787994206,1336.6804459691252,992.7743613973635,1,789.3509433962264,218.2490615956096
Warren Sterling,84,4,1.0,28.0,17.776388834631177,47.666666666666664,25.64934480428085,1,512.5,140.9739928733902
Wasi Mirza,1267,136,0.9558823529411765,8.911111111111111,34.290564096696514,275.3211328976035,200.9918811972595,1,383.06617647058823,105.293114839859
Webmaster,0,1,1.0,,,,,1,434.0,
Wes Hester,73,9,0.8888888888888888,9.125,8.271076972541985,26.27777777777778,19.339957358207485,1,776.5555555555555,163.65597385301209
Will Cabaniss,56,14,0.9285714285714286,4.3076923076923075,3.301126458867624,22.615384615384617,14.92013112422806,1,812.2857142857143,298.3726190189371
Will Doran,965,71,1.0,13.785714285714286,59.06319211256601,186.72997987927565,156.64396290083852,1,1003.3521126760563,167.6227139902968
Will Grimond,531,24,0.9583333333333334,22.652173913043477,26.561435981944292,198.38768115942028,169.30135123325385,1,456.5416666666667,216.95260535659511
Will Hulme,78,9,1.0,9.75,6.777062153217383,35.0,22.11836843490546,1,350.44444444444446,144.15626166690706
Will Moy,2375,21,0.8571428571428571,118.75,220.12720604710645,652.504761904762,580.706566730557,1,315.7142857142857,184.82319736903779
Will Short Gorham,0,1,1.0,,,,,1,631.0,
William Skipworth,200,9,1.0,25.0,19.791773182670767,89.66666666666667,59.679235175319654,1,764.4444444444445,254.09157360640236
William Summers,1046,164,0.901840490797546,6.41717791411043,5.818039157739546,356.7509352087386,250.91633500467125,1,729.2256097560976,188.87433177948603
William Ton,758,10,0.8,84.22222222222223,240.3246646610465,270.77777777777777,347.27247636331066,1,772.4,350.70316666821117
Willoughby Mariano,961,117,0.9316239316239316,8.28448275862069,23.833044664729776,220.3289124668435,181.5459400879535,1,779.1452991452992,165.57117778483152
Winifred Lartey,0,1,1.0,,,,,1,934.0,
Winnie Theletsane,612,10,0.9,68.0,48.977035434987286,242.3111111111111,162.79473404290067,1,264.4,136.7594806788749
Winston Mwale,161,6,1.0,32.2,37.612497922897916,89.53333333333333,58.80914516939993,1,315.0,43.1833301170718
Wu Xiaoyi 吴晓仪,83,3,0.3333333333333333,41.5,10.606601717798213,55.333333333333336,20.499322482029065,1,426.3333333333333,204.36323870337674
Xander Landen,705,7,0.7142857142857143,117.5,119.93123029469847,306.76190476190476,196.45620007714908,1,803.0,115.29671865813586
Xander Lauren Cipriano,475,5,1.0,118.5,216.73716801693243,190.2,214.02093355557537,1,305.6,86.7801820694103
Xinyi Li,266,5,0.6,66.0,91.84407075763428,110.4,97.61680183247145,1,483.6,133.00488712825555
Yacob Reyes,416,72,0.8888888888888888,5.859154929577465,4.654631409829162,135.1150234741784,96.10999294850284,1,657.7638888888889,303.36866861981065
Yan Chiu,12,3,0.3333333333333333,6.0,7.0710678118654755,8.0,4.96655480858378,1,309.0,88.50423718670197
Yangchula Bhutia,18,3,0.6666666666666666,9.0,9.899494936611665,12.0,7.118052168020874,1,474.0,164.8757107641996
Yankuba Taal,0,1,1.0,,,,,1,600.0,
Yanqi Xu,85,6,1.0,17.0,21.598611066455177,44.8,29.419268062501715,1,764.6666666666666,165.1359036268814
Yas D. Ocampo,741,16,0.9375,48.86666666666667,67.21592781760103,341.475,241.07346606722746,1,471.4375,168.28308243353916
Yemi Sodeeq,110,6,1.0,21.4,8.142481194328912,49.266666666666666,27.953453374414323,1,572.1666666666666,77.37290654141583
Yesha Ryn Santos,1,3,1.0,0.5,0.7071067811865476,0.6666666666666666,0.4714045207910317,1,127.0,14.798648586948742
Yinka Ibukun,0,1,1.0,,,,,1,1063.0,
Yuan Dirui 袁迪睿,300,7,0.5714285714285714,49.5,78.22211963377111,136.0952380952381,115.9026293969804,1,446.57142857142856,147.64694052915235
Yuchu (Susu) Cai,0,1,1.0,,,,,1,575.0,
Yue Yu,51,2,1.0,51.0,,51.0,0.0,1,987.5,7.7781745930520225
Yuxing Zheng,175,4,1.0,58.333333333333336,40.525712002793156,105.0,53.5194668633137,1,857.75,87.88771245174152
Yvounne Bermudo,115,4,1.0,38.333333333333336,40.10403138505321,70.83333333333333,41.57489894422141,1,237.25,48.56181627575312
Yvvoune Bermudo,0,1,1.0,,,,,1,230.0,
Zack Mcmillin,310,17,0.8823529411764706,19.375,16.45954636879968,124.16176470588235,84.0950285818367,1,970.7058823529412,317.7366764920841
Zara Mcdowell-Barker,61,4,0.75,20.333333333333332,11.590225767142472,35.166666666666664,18.03160805055636,1,707.5,211.08213251402086
Zarena Hermogeno,27,4,0.75,8.333333333333334,10.408329997330663,14.0,10.723805294763608,1,203.0,34.928498393145965
Zari Tarazona,0,1,1.0,,,,,1,766.0,
Zarina Geloo,0,1,1.0,,,,,1,806.0,
Zathia Bazeer,223,18,0.8333333333333334,13.117647058823529,9.694601287193148,74.42483660130719,50.31309719304018,1,676.0,155.59033691452845
Zdenek Zadrazil,0,1,0.0,,,,,1,1227.0,
Zeerak Khurram,53,3,0.3333333333333333,26.0,24.041630560342615,35.0,18.83259585576738,1,698.6666666666666,86.80053763274358
Zeinab Shavadze,47,2,1.0,47.0,,47.0,0.0,1,358.5,115.25840533340725
Zeus Legaspi,22,4,1.0,7.0,6.082762530298219,12.666666666666666,7.608474807008885,1,302.0,101.50533647711993
Zoe Beketova,127,4,0.75,42.0,10.44030650891055,71.33333333333333,33.169597860423664,1,966.0,292.6032581272236
Zoe Low,0,1,1.0,,,,,1,488.0,
Zoya Hussain,43,3,1.0,21.5,17.67766952966369,28.666666666666668,14.383632673594278,1,427.3333333333333,120.35087591427548
Zurab Abashidze,0,1,1.0,,,,,1,510.0,
Zurab Maisashvili,420,23,1.0,19.09090909090909,17.63089574719574,151.56521739130434,103.53422939193965,1,668.6086956521739,236.35734485393755
Zviad Khorguashvili,15,2,1.0,15.0,,15.0,0.0,1,611.0,832.971788237753
Zviad Mzhavanadze,0,1,1.0,,,,,1,551.0,
Órla Ryan,2031,27,0.8888888888888888,77.65384615384616,132.56242071045392,468.4786324786325,425.15367957108253,1,1357.6666666666667,703.3274212900144
Bill Mccarthy,2402,738,0.8807588075880759,2.998643147896879,5.0842091753840775,754.3407684416057,559.6270698514448,2,634.0934959349594,304.4960125192714
Cj Mckinney,2109,13,1.0,175.41666666666666,483.2374643689135,419.20512820512823,619.9591665414987,2,842.0,644.4404549684944
Dali Kurdadze,1549,2,0.5,1549.0,,1549.0,0.0,2,1240.0,1019.6479784710016
Dan Macguill,2363,1228,0.9698697068403909,1.458842705786471,3.815982483415973,706.02092840513,504.0239063502114,2,680.157980456026,495.73391572610194
Daniel Funke,1952,277,0.8808664259927798,6.952898550724638,26.082971643385857,531.0153298801863,490.78445618873764,2,710.1913357400722,288.1050461304313
Devesh Mishra,1250,184,0.875,6.387978142076503,12.210933119457794,355.43228795438347,258.75660292291104,2,466.14130434782606,105.34700210700915
